h2s,tz=0,v=1.5
time,h2s,so2
1687354200,2.997e+00,NaN
1687354260,3.306e+00,NaN
1687354440,NaN,1.005e+00
1687354500,NaN,9.890e-01
1687354560,NaN,9.520e-01
1687354620,NaN,9.230e-01
1687354680,NaN,9.070e-01
1687354740,NaN,9.080e-01
1687354800,NaN,8.980e-01
1687354860,NaN,9.000e-01
1687355040,3.394e+00,NaN
1687355100,3.704e+00,NaN
1687355160,3.997e+00,NaN
1687355220,4.091e+00,NaN
1687355280,4.179e+00,NaN
1687355340,4.138e+00,NaN
1687355400,4.061e+00,NaN
1687355460,4.023e+00,NaN
1687355640,NaN,8.920e-01
1687355700,NaN,8.620e-01
1687355760,NaN,8.200e-01
1687355820,NaN,8.010e-01
1687355880,NaN,7.950e-01
1687355940,NaN,8.180e-01
1687356000,NaN,8.200e-01
1687356060,NaN,8.160e-01
1687356240,3.995e+00,NaN
1687356300,3.884e+00,NaN
1687356360,3.752e+00,NaN
1687356420,3.656e+00,NaN
1687356480,3.524e+00,NaN
1687356540,3.462e+00,NaN
1687356600,3.411e+00,NaN
1687356660,3.364e+00,NaN
1687356840,NaN,8.370e-01
1687356900,NaN,8.780e-01
1687356960,NaN,8.980e-01
1687357020,NaN,9.100e-01
1687357080,NaN,9.530e-01
1687357140,NaN,9.990e-01
1687357200,NaN,9.950e-01
1687357260,NaN,9.830e-01
1687357440,3.379e+00,NaN
1687357500,3.368e+00,NaN
1687357560,3.267e+00,NaN
1687357620,3.129e+00,NaN
1687357680,2.950e+00,NaN
1687357740,2.726e+00,NaN
1687357800,2.616e+00,NaN
1687357860,2.519e+00,NaN
1687358040,NaN,9.700e-01
1687358100,NaN,9.580e-01
1687358160,NaN,9.420e-01
1687358220,NaN,9.340e-01
1687358280,NaN,9.570e-01
1687358340,NaN,9.890e-01
1687358400,NaN,9.940e-01
1687358460,NaN,9.720e-01
1687358640,2.506e+00,NaN
1687358700,2.449e+00,NaN
1687358760,2.357e+00,NaN
1687358820,2.318e+00,NaN
1687358880,2.209e+00,NaN
1687358940,2.140e+00,NaN
1687359000,2.066e+00,NaN
1687359060,1.968e+00,NaN
1687359240,NaN,9.580e-01
1687359300,NaN,9.350e-01
1687359360,NaN,8.650e-01
1687359420,NaN,8.300e-01
1687359480,NaN,8.080e-01
1687359540,NaN,7.930e-01
1687359600,NaN,7.540e-01
1687359660,NaN,7.480e-01
1687359840,1.923e+00,NaN
1687359900,1.783e+00,NaN
1687359960,1.619e+00,NaN
1687360020,1.363e+00,NaN
1687360080,1.100e+00,NaN
1687360140,9.060e-01,NaN
1687360200,7.600e-01,NaN
1687360260,6.700e-01,NaN
1687360440,NaN,7.480e-01
1687360500,NaN,7.400e-01
1687360560,NaN,7.320e-01
1687360620,NaN,7.280e-01
1687360680,NaN,6.990e-01
1687360740,NaN,6.750e-01
1687360800,NaN,6.290e-01
1687360860,NaN,6.080e-01
1687361100,6.480e-01,NaN
1687361160,6.820e-01,NaN
1687361220,6.920e-01,NaN
1687361280,6.640e-01,NaN
1687361340,6.520e-01,NaN
1687361400,6.190e-01,NaN
1687361460,6.200e-01,NaN
1687361640,NaN,6.050e-01
1687361700,NaN,6.200e-01
1687361760,NaN,6.150e-01
1687361820,NaN,5.980e-01
1687361880,NaN,5.820e-01
1687361940,NaN,5.680e-01
1687362000,NaN,5.560e-01
1687362060,NaN,5.730e-01
1687362240,6.280e-01,NaN
1687362300,6.450e-01,NaN
1687362360,6.650e-01,NaN
1687362420,6.650e-01,NaN
1687362480,6.810e-01,NaN
1687362540,6.990e-01,NaN
1687362600,6.640e-01,NaN
1687362660,6.280e-01,NaN
1687362840,NaN,5.810e-01
1687362900,NaN,6.080e-01
1687362960,NaN,6.270e-01
1687363020,NaN,6.460e-01
1687363080,NaN,6.650e-01
1687363140,NaN,6.540e-01
1687363200,NaN,6.400e-01
1687363260,NaN,6.300e-01
1687363440,6.260e-01,NaN
1687363500,6.280e-01,NaN
1687363560,6.040e-01,NaN
1687363620,5.860e-01,NaN
1687363680,5.940e-01,NaN
1687363740,5.560e-01,NaN
1687363800,5.460e-01,NaN
1687363860,5.230e-01,NaN
1687364040,NaN,6.210e-01
1687364100,NaN,6.230e-01
1687364160,NaN,6.100e-01
1687364220,NaN,6.110e-01
1687364280,NaN,6.410e-01
1687364340,NaN,6.830e-01
1687364400,NaN,7.270e-01
1687364460,NaN,7.700e-01
1687364640,5.140e-01,NaN
1687364700,5.410e-01,NaN
1687364760,5.650e-01,NaN
1687364820,5.770e-01,NaN
1687364880,5.930e-01,NaN
1687364940,5.880e-01,NaN
1687365000,5.320e-01,NaN
1687365060,4.470e-01,NaN
1687365240,NaN,7.910e-01
1687365300,NaN,8.090e-01
1687365360,NaN,7.990e-01
1687365420,NaN,7.870e-01
1687365480,NaN,7.710e-01
1687365540,NaN,7.290e-01
1687365600,NaN,7.020e-01
1687365660,NaN,7.210e-01
1687365840,4.080e-01,NaN
1687365900,2.000e-01,NaN
1687365960,2.000e-01,NaN
1687366020,2.000e-01,NaN
1687366080,2.000e-01,NaN
1687366140,2.000e-01,NaN
1687366200,2.000e-01,NaN
1687366260,2.000e-01,NaN
1687366440,NaN,7.160e-01
1687366500,NaN,7.070e-01
1687366560,NaN,7.120e-01
1687366620,NaN,7.240e-01
1687366680,NaN,6.890e-01
1687366740,NaN,6.660e-01
1687366800,NaN,6.520e-01
1687366860,NaN,6.330e-01
1687367040,2.000e-01,NaN
1687367100,2.000e-01,NaN
1687367160,2.000e-01,NaN
1687367220,2.000e-01,NaN
1687367280,4.030e-01,NaN
1687367340,4.090e-01,NaN
1687367400,2.000e-01,NaN
1687367460,2.000e-01,NaN
1687367640,NaN,6.200e-01
1687367700,NaN,6.140e-01
1687367760,NaN,6.360e-01
1687367820,NaN,6.350e-01
1687367880,NaN,6.370e-01
1687367940,NaN,6.250e-01
1687368000,NaN,6.230e-01
1687368060,NaN,6.090e-01
1687368240,2.000e-01,NaN
1687368300,2.000e-01,NaN
1687368360,2.000e-01,NaN
1687368420,2.000e-01,NaN
1687368480,2.000e-01,NaN
1687368540,2.000e-01,NaN
1687368600,2.000e-01,NaN
1687368660,2.000e-01,NaN
1687368840,NaN,6.020e-01
1687368900,NaN,5.920e-01
1687368960,NaN,6.190e-01
1687369020,NaN,6.500e-01
1687369080,NaN,6.810e-01
1687369140,NaN,7.150e-01
1687369200,NaN,7.140e-01
1687369260,NaN,7.150e-01
1687369440,2.000e-01,NaN
1687369500,2.000e-01,NaN
1687369560,2.000e-01,NaN
1687369620,2.000e-01,NaN
1687369680,2.000e-01,NaN
1687369740,2.000e-01,NaN
1687369800,2.000e-01,NaN
1687369860,2.000e-01,NaN
1687370040,NaN,7.250e-01
1687370100,NaN,7.400e-01
1687370160,NaN,7.470e-01
1687370220,NaN,7.690e-01
1687370280,NaN,7.440e-01
1687370340,NaN,7.300e-01
1687370400,NaN,6.990e-01
1687370460,NaN,6.680e-01
1687370640,2.000e-01,NaN
1687370700,2.000e-01,NaN
1687370760,2.000e-01,NaN
1687370820,2.000e-01,NaN
1687370880,2.000e-01,NaN
1687370940,2.000e-01,NaN
1687371000,2.000e-01,NaN
1687371060,2.000e-01,NaN
1687371300,NaN,6.940e-01
1687371360,NaN,7.040e-01
1687371420,NaN,7.050e-01
1687371480,NaN,7.280e-01
1687371540,NaN,7.460e-01
1687371600,NaN,7.540e-01
1687371660,NaN,7.850e-01
1687371840,2.000e-01,NaN
1687371900,2.000e-01,NaN
1687371960,2.000e-01,NaN
1687372020,2.000e-01,NaN
1687372080,2.000e-01,NaN
1687372140,2.000e-01,NaN
1687372200,2.000e-01,NaN
1687372260,2.000e-01,NaN
1687372440,NaN,7.780e-01
1687372500,NaN,7.730e-01
1687372560,NaN,8.010e-01
1687372620,NaN,7.750e-01
1687372680,NaN,7.590e-01
1687372740,NaN,7.610e-01
1687372800,NaN,7.430e-01
1687372860,NaN,7.490e-01
1687373040,2.000e-01,NaN
1687373100,2.000e-01,NaN
1687373160,2.000e-01,NaN
1687373220,2.000e-01,NaN
1687373280,2.000e-01,NaN
1687373340,2.000e-01,NaN
1687373400,2.000e-01,NaN
1687373640,NaN,7.550e-01
1687373700,NaN,7.610e-01
1687373760,NaN,7.770e-01
1687373820,NaN,7.840e-01
1687373880,NaN,7.720e-01
1687373940,NaN,7.560e-01
1687374000,NaN,7.100e-01
1687374240,2.000e-01,NaN
1687374300,2.000e-01,NaN
1687374360,2.000e-01,NaN
1687374420,2.000e-01,NaN
1687374480,2.000e-01,NaN
1687374540,2.000e-01,NaN
1687374600,2.000e-01,NaN
1687374660,2.000e-01,NaN
1687374840,NaN,6.760e-01
1687374900,NaN,7.070e-01
1687374960,NaN,7.260e-01
1687375020,NaN,7.320e-01
1687375080,NaN,7.440e-01
1687375140,NaN,7.600e-01
1687375200,NaN,7.530e-01
1687375260,NaN,7.480e-01
1687375440,2.000e-01,NaN
1687375500,2.000e-01,NaN
1687375560,2.000e-01,NaN
1687375620,2.000e-01,NaN
1687375680,2.000e-01,NaN
1687375740,2.000e-01,NaN
1687375800,2.000e-01,NaN
1687375860,2.000e-01,NaN
1687376040,NaN,7.510e-01
1687376100,NaN,7.490e-01
1687376160,NaN,7.240e-01
1687376220,NaN,7.350e-01
1687376280,NaN,7.360e-01
1687376340,NaN,7.200e-01
1687376400,NaN,7.670e-01
1687376460,NaN,7.950e-01
1687376640,2.000e-01,NaN
1687376700,2.000e-01,NaN
1687376760,2.000e-01,NaN
1687376820,2.000e-01,NaN
1687376880,2.000e-01,NaN
1687376940,2.000e-01,NaN
1687377000,2.000e-01,NaN
1687377060,2.000e-01,NaN
1687377240,NaN,7.930e-01
1687377300,NaN,8.000e-01
1687377360,NaN,8.010e-01
1687377420,NaN,7.810e-01
1687377480,NaN,7.570e-01
1687377540,NaN,7.540e-01
1687377600,NaN,7.580e-01
1687377660,NaN,7.960e-01
1687377840,2.000e-01,NaN
1687377900,2.000e-01,NaN
1687377960,2.000e-01,NaN
1687378020,2.000e-01,NaN
1687378080,2.000e-01,NaN
1687378140,2.000e-01,NaN
1687378200,2.000e-01,NaN
1687378260,2.000e-01,NaN
1687378440,NaN,8.130e-01
1687378500,NaN,8.480e-01
1687378560,NaN,8.880e-01
1687378620,NaN,9.180e-01
1687378680,NaN,9.870e-01
1687378740,NaN,1.019e+00
1687378800,NaN,1.039e+00
1687378860,NaN,1.052e+00
1687379040,2.000e-01,NaN
1687379100,2.000e-01,NaN
1687379160,2.000e-01,NaN
1687379220,2.000e-01,NaN
1687379280,2.000e-01,NaN
1687379340,2.000e-01,NaN
1687379400,2.000e-01,NaN
1687379460,2.000e-01,NaN
1687379700,NaN,1.064e+00
1687379760,NaN,1.125e+00
1687379820,NaN,1.178e+00
1687379880,NaN,1.229e+00
1687379940,NaN,1.269e+00
1687380000,NaN,1.280e+00
1687380060,NaN,1.249e+00
1687380300,2.000e-01,NaN
1687380360,2.000e-01,NaN
1687380420,2.000e-01,NaN
1687380480,2.000e-01,NaN
1687380540,2.000e-01,NaN
1687380600,2.000e-01,NaN
1687380660,2.000e-01,NaN
1687380900,NaN,1.232e+00
1687380960,NaN,1.210e+00
1687381020,NaN,1.174e+00
1687381080,NaN,1.185e+00
1687381140,NaN,1.171e+00
1687381200,NaN,1.144e+00
1687381260,NaN,1.148e+00
1687381440,2.000e-01,NaN
1687381500,2.000e-01,NaN
1687381560,2.000e-01,NaN
1687381620,2.000e-01,NaN
1687381680,2.000e-01,NaN
1687381740,2.000e-01,NaN
1687381800,2.000e-01,NaN
1687381860,2.000e-01,NaN
1687382100,NaN,1.153e+00
1687382160,NaN,1.148e+00
1687382220,NaN,1.161e+00
1687382280,NaN,1.175e+00
1687382340,NaN,1.229e+00
1687382400,NaN,1.225e+00
1687382460,NaN,1.227e+00
1687382640,2.000e-01,NaN
1687382700,2.000e-01,NaN
1687382760,2.000e-01,NaN
1687382820,2.000e-01,NaN
1687382880,2.000e-01,NaN
1687382940,2.000e-01,NaN
1687383000,2.000e-01,NaN
1687383060,2.000e-01,NaN
1687383240,NaN,1.233e+00
1687383300,NaN,1.443e+00
1687383360,NaN,1.694e+00
1687383420,NaN,1.923e+00
1687383480,NaN,2.154e+00
1687383540,NaN,2.316e+00
1687383600,NaN,2.343e+00
1687383660,NaN,2.352e+00
1687383840,2.000e-01,NaN
1687383900,2.000e-01,NaN
1687383960,2.000e-01,NaN
1687384020,2.000e-01,NaN
1687384080,2.000e-01,NaN
1687384140,2.000e-01,NaN
1687384200,2.000e-01,NaN
1687384260,2.000e-01,NaN
1687384500,NaN,2.300e+00
1687384560,NaN,2.231e+00
1687384620,NaN,2.105e+00
1687384680,NaN,1.901e+00
1687384740,NaN,1.761e+00
1687384800,NaN,1.708e+00
1687384860,NaN,1.659e+00
1687385100,2.000e-01,NaN
1687385160,2.000e-01,NaN
1687385220,2.000e-01,NaN
1687385280,2.000e-01,NaN
1687385340,2.000e-01,NaN
1687385400,2.000e-01,NaN
1687385460,2.000e-01,NaN
1687385700,NaN,1.655e+00
1687385760,NaN,1.699e+00
1687385820,NaN,1.716e+00
1687385880,NaN,1.721e+00
1687385940,NaN,1.718e+00
1687386000,NaN,1.688e+00
1687386060,NaN,1.590e+00
1687386240,2.000e-01,NaN
1687386300,2.000e-01,NaN
1687386360,2.000e-01,NaN
1687386420,2.000e-01,NaN
1687386480,2.000e-01,NaN
1687386540,2.000e-01,NaN
1687386600,2.000e-01,NaN
1687386660,2.000e-01,NaN
1687386840,NaN,1.538e+00
1687386900,NaN,1.511e+00
1687386960,NaN,1.429e+00
1687387020,NaN,1.345e+00
1687387080,NaN,1.321e+00
1687387140,NaN,1.327e+00
1687387200,NaN,1.328e+00
1687387260,NaN,1.339e+00
1687387500,2.000e-01,NaN
1687387560,2.000e-01,NaN
1687387620,2.000e-01,NaN
1687387680,2.000e-01,NaN
1687387740,2.000e-01,NaN
1687387800,2.000e-01,NaN
1687387860,2.000e-01,NaN
1687388040,NaN,1.357e+00
1687388100,NaN,1.351e+00
1687388160,NaN,1.297e+00
1687388220,NaN,1.239e+00
1687388280,NaN,1.197e+00
1687388340,NaN,1.171e+00
1687388400,NaN,1.169e+00
1687388460,NaN,1.182e+00
1687388640,2.000e-01,NaN
1687388700,2.000e-01,NaN
1687388760,2.000e-01,NaN
1687388820,2.000e-01,NaN
1687388880,2.000e-01,NaN
1687388940,2.000e-01,NaN
1687389000,2.000e-01,NaN
1687389060,2.000e-01,NaN
1687389240,NaN,1.189e+00
1687389300,NaN,1.238e+00
1687389360,NaN,1.287e+00
1687389420,NaN,1.308e+00
1687389480,NaN,1.388e+00
1687389540,NaN,1.472e+00
1687389600,NaN,1.518e+00
1687389660,NaN,1.538e+00
1687389840,2.000e-01,NaN
1687389900,2.000e-01,NaN
1687389960,2.000e-01,NaN
1687390020,2.000e-01,NaN
1687390080,2.000e-01,NaN
1687390140,2.000e-01,NaN
1687390200,2.000e-01,NaN
1687390260,2.000e-01,NaN
1687390500,NaN,1.558e+00
1687390560,NaN,1.587e+00
1687390620,NaN,1.589e+00
1687390680,NaN,1.580e+00
1687390740,NaN,1.607e+00
1687390800,NaN,1.612e+00
1687390860,NaN,1.613e+00
1687391100,2.000e-01,NaN
1687391160,2.000e-01,NaN
1687391220,2.000e-01,NaN
1687391280,2.000e-01,NaN
1687391340,2.000e-01,NaN
1687391400,2.000e-01,NaN
1687391460,2.000e-01,NaN
1687391640,NaN,1.618e+00
1687391700,NaN,1.580e+00
1687391760,NaN,1.556e+00
1687391820,NaN,1.531e+00
1687391880,NaN,1.508e+00
1687391940,NaN,1.528e+00
1687392000,NaN,1.594e+00
1687392060,NaN,1.619e+00
1687392300,2.000e-01,NaN
1687392360,2.000e-01,NaN
1687392420,2.000e-01,NaN
1687392480,2.000e-01,NaN
1687392540,2.000e-01,NaN
1687392600,2.000e-01,NaN
1687392660,2.000e-01,NaN
1687392900,NaN,1.605e+00
1687392960,NaN,1.589e+00
1687393020,NaN,1.576e+00
1687393080,NaN,1.529e+00
1687393140,NaN,1.489e+00
1687393200,NaN,1.497e+00
1687393260,NaN,1.507e+00
1687393500,2.000e-01,NaN
1687393560,2.000e-01,NaN
1687393620,2.000e-01,NaN
1687393680,2.000e-01,NaN
1687393740,2.000e-01,NaN
1687393800,2.000e-01,NaN
1687393860,2.000e-01,NaN
1687394100,NaN,1.451e+00
1687394160,NaN,1.406e+00
1687394220,NaN,1.334e+00
1687394280,NaN,1.265e+00
1687394340,NaN,1.219e+00
1687394400,NaN,1.186e+00
1687394460,NaN,1.189e+00
1687394700,2.000e-01,NaN
1687394760,2.000e-01,NaN
1687394820,2.000e-01,NaN
1687394880,2.000e-01,NaN
1687394940,2.000e-01,NaN
1687395000,2.000e-01,NaN
1687395060,2.000e-01,NaN
1687395240,NaN,1.177e+00
1687395300,NaN,1.165e+00
1687395360,NaN,1.141e+00
1687395420,NaN,1.107e+00
1687395480,NaN,1.096e+00
1687395540,NaN,1.063e+00
1687395600,NaN,1.023e+00
1687395660,NaN,9.970e-01
1687395840,2.000e-01,NaN
1687395900,2.000e-01,NaN
1687395960,2.000e-01,NaN
1687396020,2.000e-01,NaN
1687396080,2.000e-01,NaN
1687396140,2.000e-01,NaN
1687396200,2.000e-01,NaN
1687396260,2.000e-01,NaN
1687396440,NaN,9.920e-01
1687396500,NaN,9.860e-01
1687396560,NaN,9.550e-01
1687396620,NaN,9.540e-01
1687396680,NaN,9.860e-01
1687396740,NaN,1.012e+00
1687396800,NaN,1.000e+00
1687396860,NaN,9.990e-01
1687397100,2.000e-01,NaN
1687397160,2.000e-01,NaN
1687397220,2.000e-01,NaN
1687397280,2.000e-01,NaN
1687397340,2.000e-01,NaN
1687397400,2.000e-01,NaN
1687397460,2.000e-01,NaN
1687397700,NaN,9.660e-01
1687397760,NaN,8.970e-01
1687397820,NaN,8.770e-01
1687397880,NaN,8.570e-01
1687397940,NaN,8.470e-01
1687398000,NaN,8.300e-01
1687398060,NaN,8.400e-01
1687398300,2.000e-01,NaN
1687398360,2.000e-01,NaN
1687398420,2.000e-01,NaN
1687398480,2.000e-01,NaN
1687398540,2.000e-01,NaN
1687398600,2.000e-01,NaN
1687398660,2.000e-01,NaN
1687398900,NaN,8.420e-01
1687398960,NaN,8.560e-01
1687399020,NaN,8.730e-01
1687399080,NaN,9.060e-01
1687399140,NaN,8.830e-01
1687399200,NaN,8.880e-01
1687399260,NaN,8.700e-01
1687399500,2.000e-01,NaN
1687399560,2.000e-01,NaN
1687399620,2.000e-01,NaN
1687399680,4.240e-01,NaN
1687399740,4.380e-01,NaN
1687399800,4.330e-01,NaN
1687399860,4.350e-01,NaN
1687400100,NaN,8.520e-01
1687400160,NaN,8.440e-01
1687400220,NaN,8.320e-01
1687400280,NaN,7.850e-01
1687400340,NaN,7.690e-01
1687400400,NaN,7.730e-01
1687400460,NaN,7.770e-01
1687400700,2.000e-01,NaN
1687400760,2.000e-01,NaN
1687400820,2.000e-01,NaN
1687400880,2.000e-01,NaN
1687400940,2.000e-01,NaN
1687401000,2.000e-01,NaN
1687401060,2.000e-01,NaN
1687401300,NaN,8.010e-01
1687401360,NaN,8.190e-01
1687401420,NaN,8.150e-01
1687401480,NaN,8.050e-01
1687401540,NaN,8.180e-01
1687401600,NaN,8.070e-01
1687401660,NaN,7.740e-01
1687401900,2.000e-01,NaN
1687401960,2.000e-01,NaN
1687402020,2.000e-01,NaN
1687402080,2.000e-01,NaN
1687402140,2.000e-01,NaN
1687402200,2.000e-01,NaN
1687402260,2.000e-01,NaN
1687402500,NaN,7.410e-01
1687402560,NaN,7.260e-01
1687402620,NaN,7.180e-01
1687402680,NaN,7.100e-01
1687402740,NaN,7.180e-01
1687402800,NaN,7.500e-01
1687402860,NaN,7.580e-01
1687403100,2.000e-01,NaN
1687403160,2.000e-01,NaN
1687403220,2.000e-01,NaN
1687403280,2.000e-01,NaN
1687403340,2.000e-01,NaN
1687403400,2.000e-01,NaN
1687403460,2.000e-01,NaN
1687403700,NaN,7.560e-01
1687403760,NaN,7.670e-01
1687403820,NaN,7.710e-01
1687403880,NaN,7.620e-01
1687403940,NaN,7.330e-01
1687404000,NaN,7.350e-01
1687404060,NaN,7.700e-01
1687404300,2.000e-01,NaN
1687404360,2.000e-01,NaN
1687404420,2.000e-01,NaN
1687404480,2.000e-01,NaN
1687404540,2.000e-01,NaN
1687404600,2.000e-01,NaN
1687404660,2.000e-01,NaN
1687404900,NaN,7.690e-01
1687404960,NaN,7.470e-01
1687405020,NaN,7.400e-01
1687405080,NaN,7.400e-01
1687405140,NaN,7.560e-01
1687405200,NaN,7.770e-01
1687405260,NaN,7.880e-01
1687405500,2.000e-01,NaN
1687405560,2.000e-01,NaN
1687405620,2.000e-01,NaN
1687405680,2.000e-01,NaN
1687405740,2.000e-01,NaN
1687405800,2.000e-01,NaN
1687405860,2.000e-01,NaN
1687406100,NaN,8.120e-01
1687406160,NaN,8.450e-01
1687406220,NaN,8.790e-01
1687406280,NaN,9.620e-01
1687406340,NaN,1.005e+00
1687406400,NaN,1.034e+00
1687406460,NaN,1.022e+00
1687406700,2.000e-01,NaN
1687406760,2.000e-01,NaN
1687406820,2.000e-01,NaN
1687406880,2.000e-01,NaN
1687406940,2.000e-01,NaN
1687407000,2.000e-01,NaN
1687407060,2.000e-01,NaN
1687407300,NaN,9.820e-01
1687407360,NaN,9.930e-01
1687407420,NaN,1.006e+00
1687407480,NaN,9.890e-01
1687407540,NaN,9.760e-01
1687407600,NaN,9.910e-01
1687407660,NaN,1.023e+00
1687407900,2.000e-01,NaN
1687407960,2.000e-01,NaN
1687408020,2.000e-01,NaN
1687408080,2.000e-01,NaN
1687408140,2.000e-01,NaN
1687408200,2.000e-01,NaN
1687408260,2.000e-01,NaN
1687408500,NaN,1.026e+00
1687408560,NaN,1.039e+00
1687408620,NaN,1.041e+00
1687408680,NaN,1.059e+00
1687408740,NaN,1.073e+00
1687408800,NaN,1.056e+00
1687408860,NaN,1.070e+00
1687409100,2.000e-01,NaN
1687409160,2.000e-01,NaN
1687409220,2.000e-01,NaN
1687409280,2.000e-01,NaN
1687409340,2.000e-01,NaN
1687409400,2.000e-01,NaN
1687409460,2.000e-01,NaN
1687409700,NaN,1.067e+00
1687409760,NaN,1.020e+00
1687409820,NaN,1.011e+00
1687409880,NaN,1.014e+00
1687409940,NaN,9.880e-01
1687410000,NaN,9.730e-01
1687410060,NaN,9.240e-01
1687410300,2.000e-01,NaN
1687410360,2.000e-01,NaN
1687410420,2.000e-01,NaN
1687410480,2.000e-01,NaN
1687410540,2.000e-01,NaN
1687410600,2.000e-01,NaN
1687410660,2.000e-01,NaN
1687410900,NaN,9.130e-01
1687410960,NaN,8.840e-01
1687411020,NaN,8.840e-01
1687411080,NaN,8.750e-01
1687411140,NaN,8.890e-01
1687411200,NaN,8.950e-01
1687411260,NaN,9.050e-01
1687411500,2.000e-01,NaN
1687411560,2.000e-01,NaN
1687411620,2.000e-01,NaN
1687411680,2.000e-01,NaN
1687411740,2.000e-01,NaN
1687411800,2.000e-01,NaN
1687411860,2.000e-01,NaN
1687412100,NaN,8.930e-01
1687412160,NaN,9.160e-01
1687412220,NaN,9.240e-01
1687412280,NaN,9.190e-01
1687412340,NaN,9.090e-01
1687412400,NaN,8.770e-01
1687412460,NaN,8.550e-01
1687412700,2.000e-01,NaN
1687412760,2.000e-01,NaN
1687412820,2.000e-01,NaN
1687412880,2.000e-01,NaN
1687412940,2.000e-01,NaN
1687413000,2.000e-01,NaN
1687413060,2.000e-01,NaN
1687413300,NaN,8.330e-01
1687413360,NaN,8.360e-01
1687413420,NaN,8.420e-01
1687413480,NaN,8.190e-01
1687413540,NaN,8.050e-01
1687413600,NaN,7.710e-01
1687413660,NaN,7.560e-01
1687413900,2.000e-01,NaN
1687413960,2.000e-01,NaN
1687414020,2.000e-01,NaN
1687414080,2.000e-01,NaN
1687414140,2.000e-01,NaN
1687414200,2.000e-01,NaN
1687414260,2.000e-01,NaN
1687414500,NaN,7.750e-01
1687414560,NaN,8.220e-01
1687414620,NaN,8.160e-01
1687414680,NaN,8.240e-01
1687414740,NaN,8.420e-01
1687414800,NaN,8.470e-01
1687414860,NaN,8.140e-01
1687414920,NaN,8.030e-01
1687415100,2.000e-01,NaN
1687415160,2.000e-01,NaN
1687415220,2.000e-01,NaN
1687415280,2.000e-01,NaN
1687415340,2.000e-01,NaN
1687415400,2.000e-01,NaN
1687415460,2.000e-01,NaN
1687415700,NaN,8.160e-01
1687415760,NaN,8.490e-01
1687415820,NaN,8.260e-01
1687415880,NaN,7.760e-01
1687415940,NaN,7.580e-01
1687416000,NaN,7.170e-01
1687416060,NaN,6.840e-01
1687416300,2.000e-01,NaN
1687416360,2.000e-01,NaN
1687416420,2.000e-01,NaN
1687416480,2.000e-01,NaN
1687416540,2.000e-01,NaN
1687416600,2.000e-01,NaN
1687416660,2.000e-01,NaN
1687416900,NaN,7.010e-01
1687416960,NaN,7.410e-01
1687417020,NaN,7.460e-01
1687417080,NaN,7.820e-01
1687417140,NaN,8.160e-01
1687417200,NaN,8.080e-01
1687417260,NaN,8.000e-01
1687417500,2.000e-01,NaN
1687417560,2.000e-01,NaN
1687417620,2.000e-01,NaN
1687417680,2.000e-01,NaN
1687417740,2.000e-01,NaN
1687417800,2.000e-01,NaN
1687417860,2.000e-01,NaN
1687418100,NaN,7.930e-01
1687418160,NaN,7.520e-01
1687418220,NaN,7.630e-01
1687418280,NaN,7.970e-01
1687418340,NaN,8.280e-01
1687418400,NaN,8.410e-01
1687418460,NaN,8.710e-01
1687418700,2.000e-01,NaN
1687418760,2.000e-01,NaN
1687418820,2.000e-01,NaN
1687418880,2.000e-01,NaN
1687418940,2.000e-01,NaN
1687419000,2.000e-01,NaN
1687419060,2.000e-01,NaN
1687419120,2.000e-01,NaN
1687419300,NaN,8.640e-01
1687419360,NaN,8.680e-01
1687419420,NaN,8.770e-01
1687419480,NaN,8.930e-01
1687419540,NaN,9.300e-01
1687419600,NaN,9.760e-01
1687419660,NaN,9.820e-01
1687419720,NaN,9.910e-01
1687419900,2.000e-01,NaN
1687419960,2.000e-01,NaN
1687420020,2.000e-01,NaN
1687420080,2.000e-01,NaN
1687420140,2.000e-01,NaN
1687420200,2.000e-01,NaN
1687420260,2.000e-01,NaN
1687420500,NaN,9.910e-01
1687420560,NaN,9.920e-01
1687420620,NaN,9.680e-01
1687420680,NaN,9.200e-01
1687420740,NaN,9.530e-01
1687420800,NaN,9.680e-01
1687420860,NaN,9.590e-01
1687421100,2.000e-01,NaN
1687421160,2.000e-01,NaN
1687421220,2.000e-01,NaN
1687421280,2.000e-01,NaN
1687421340,4.250e-01,NaN
1687421400,4.650e-01,NaN
1687421460,5.050e-01,NaN
1687421700,NaN,9.580e-01
1687421760,NaN,9.310e-01
1687421820,NaN,8.970e-01
1687421880,NaN,8.270e-01
1687421940,NaN,7.730e-01
1687422000,NaN,7.440e-01
1687422060,NaN,7.360e-01
1687422120,NaN,7.380e-01
1687422300,5.230e-01,NaN
1687422360,4.950e-01,NaN
1687422420,5.130e-01,NaN
1687422480,4.800e-01,NaN
1687422540,4.430e-01,NaN
1687422600,4.430e-01,NaN
1687422660,4.340e-01,NaN
1687422900,NaN,7.240e-01
1687422960,NaN,7.190e-01
1687423020,NaN,6.960e-01
1687423080,NaN,6.810e-01
1687423140,NaN,6.790e-01
1687423200,NaN,6.870e-01
1687423260,NaN,6.780e-01
1687423320,NaN,6.990e-01
1687423500,4.240e-01,NaN
1687423560,4.680e-01,NaN
1687423620,4.550e-01,NaN
1687423680,4.750e-01,NaN
1687423740,5.020e-01,NaN
1687423800,5.750e-01,NaN
1687423860,6.960e-01,NaN
1687423920,7.680e-01,NaN
1687424100,NaN,6.910e-01
