rd,tz=0,v=1.5
time,radon_B,rd_particle_B,radon_pCi,rd_particle_pCi
1683212400,2.040e+00,5.001e+00,5.514e-02,1.352e-01
1683213000,1.303e+01,1.450e+01,3.520e-01,3.919e-01
1683213600,1.308e+01,1.000e+00,3.534e-01,2.705e-02
1683214200,4.306e+00,7.501e+00,1.164e-01,2.027e-01
1683214800,6.496e+00,1.000e+00,1.756e-01,2.705e-02
1683215400,4.240e+00,9.001e+00,1.146e-01,2.433e-01
1683216000,2.106e+00,1.400e+01,5.692e-02,3.784e-01
1683216600,6.506e+00,1.000e+00,1.758e-01,2.705e-02
1683217200,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1683217800,1.312e+01,3.500e+00,3.547e-01,9.461e-02
1683218400,1.085e+01,5.501e+00,2.933e-01,1.487e-01
1683219000,1.546e+01,1.000e+00,4.178e-01,2.705e-02
1683219600,1.542e+01,5.501e+00,4.169e-01,1.487e-01
1683220200,1.751e+01,3.501e+00,4.732e-01,9.461e-02
1683220800,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1683221400,1.084e+01,6.501e+00,2.930e-01,1.757e-01
1683222000,1.519e+01,2.500e+00,4.107e-01,6.758e-02
1683222600,1.531e+01,2.000e+00,4.138e-01,2.705e-02
1683223200,1.090e+01,1.000e+00,2.946e-01,2.705e-02
1683223800,2.040e+00,5.501e+00,5.513e-02,1.487e-01
1683224400,4.306e+00,3.000e+00,1.164e-01,8.109e-02
1683225000,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1683225600,1.317e+01,9.501e+00,3.559e-01,2.568e-01
1683226200,1.775e+01,9.001e+00,4.798e-01,2.433e-01
1683226800,1.084e+01,1.000e+00,2.929e-01,2.705e-02
1683227400,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1683228000,1.065e+01,4.001e+00,2.878e-01,1.081e-01
1683228600,1.309e+01,1.000e+00,3.537e-01,2.705e-02
1683229200,4.306e+00,1.050e+01,1.164e-01,2.838e-01
1683229800,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1683230400,4.299e+00,2.995e+00,1.162e-01,8.095e-02
1683231000,2.106e+00,1.000e+00,5.692e-02,2.705e-02
1683231600,8.707e+00,1.050e+01,2.353e-01,2.838e-01
1683232200,1.092e+01,1.000e+00,2.952e-01,2.705e-02
1683232800,1.000e+00,2.000e+00,2.705e-02,2.705e-02
1683233400,6.375e+00,6.501e+00,1.723e-01,1.757e-01
1683234000,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1683234600,4.240e+00,4.501e+00,1.146e-01,1.216e-01
1683235200,8.707e+00,2.000e+00,2.353e-01,2.705e-02
1683235800,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1683236400,8.509e+00,2.500e+00,2.300e-01,6.758e-02
1683237000,8.707e+00,2.500e+00,2.353e-01,6.758e-02
1683237600,1.092e+01,2.500e+00,2.952e-01,6.758e-02
1683238200,4.306e+00,4.501e+00,1.164e-01,1.216e-01
1683238800,2.040e+00,3.000e+00,5.514e-02,8.109e-02
1683239400,1.314e+01,1.000e+00,3.550e-01,2.705e-02
1683240000,9.796e+00,4.501e+00,2.647e-01,1.216e-01
1683240600,2.040e+00,2.000e+00,5.514e-02,2.705e-02
1683241200,8.575e+00,1.000e+00,2.318e-01,2.705e-02
1683241800,6.507e+00,2.000e+00,1.759e-01,2.705e-02
1683242400,1.319e+01,5.001e+00,3.565e-01,1.352e-01
1683243000,9.693e+00,1.000e+00,2.620e-01,2.705e-02
1683243600,8.707e+00,1.000e+00,2.353e-01,2.705e-02
1683244200,1.539e+01,7.501e+00,4.160e-01,2.027e-01
1683244800,6.507e+00,1.000e+00,1.759e-01,2.705e-02
1683245400,1.222e+01,2.000e+00,3.304e-01,2.705e-02
1683246000,6.364e+00,1.000e+00,1.720e-01,2.705e-02
1683246600,1.538e+01,4.001e+00,4.158e-01,1.081e-01
1683247200,4.240e+00,3.000e+00,1.146e-01,8.109e-02
1683247800,6.440e+00,3.000e+00,1.741e-01,8.109e-02
1683248400,8.574e+00,5.501e+00,2.317e-01,1.487e-01
1683249000,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1683249600,1.319e+01,2.500e+00,3.564e-01,6.758e-02
1683250200,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1683250800,8.640e+00,7.001e+00,2.335e-01,1.892e-01
1683251400,1.085e+01,6.001e+00,2.932e-01,1.622e-01
1683252000,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1683252600,2.977e+01,2.500e+00,8.047e-01,6.758e-02
1683253200,1.697e+01,6.001e+00,4.585e-01,1.622e-01
1683253800,1.737e+01,2.000e+00,4.694e-01,2.705e-02
1683254400,1.296e+01,2.000e+00,3.503e-01,2.705e-02
1683255000,2.467e+01,7.001e+00,6.666e-01,1.892e-01
1683255600,1.742e+01,1.000e+00,4.707e-01,2.705e-02
1683256200,1.076e+01,9.001e+00,2.907e-01,2.433e-01
1683256800,1.295e+01,1.000e+00,3.501e-01,2.705e-02
1683257400,6.440e+00,4.501e+00,1.741e-01,1.216e-01
1683258000,6.440e+00,5.501e+00,1.741e-01,1.487e-01
1683258600,2.457e+01,1.100e+01,6.640e-01,2.973e-01
1683259200,3.195e+01,9.501e+00,8.635e-01,2.568e-01
1683259800,1.957e+01,9.001e+00,5.289e-01,2.433e-01
1683260400,2.668e+01,3.501e+00,7.212e-01,9.461e-02
1683261000,1.087e+01,9.501e+00,2.938e-01,2.568e-01
1683261600,2.919e+01,1.697e+01,7.891e-01,4.587e-01
1683262200,2.186e+01,4.501e+00,5.908e-01,1.216e-01
1683262800,1.513e+01,1.500e+01,4.090e-01,4.055e-01
1683263400,3.175e+01,6.001e+00,8.581e-01,1.622e-01
1683264000,1.293e+01,1.900e+01,3.493e-01,5.136e-01
1683264600,1.283e+01,5.001e+00,3.467e-01,1.352e-01
1683265200,2.433e+01,1.350e+01,6.575e-01,3.649e-01
1683265800,1.730e+01,1.000e+00,4.676e-01,2.705e-02
1683266400,4.730e+01,1.400e+01,1.278e+00,3.784e-01
1683267000,3.106e+01,1.300e+01,8.395e-01,3.514e-01
1683267600,3.854e+01,1.150e+01,1.042e+00,3.109e-01
1683268200,1.490e+01,1.550e+01,4.026e-01,4.190e-01
1683268800,1.945e+01,2.000e+00,5.258e-01,2.705e-02
1683269400,3.118e+01,2.150e+01,8.427e-01,5.812e-01
1683270000,4.109e+01,1.200e+01,1.111e+00,3.244e-01
1683270600,5.671e+01,1.100e+01,1.533e+00,2.973e-01
1683271200,2.567e+01,1.750e+01,6.937e-01,4.730e-01
1683271800,2.364e+01,9.001e+00,6.390e-01,2.433e-01
1683272400,1.499e+01,1.200e+01,4.051e-01,3.244e-01
1683273000,3.080e+01,1.750e+01,8.324e-01,4.730e-01
1683273600,1.930e+01,2.000e+01,5.217e-01,5.406e-01
1683274200,2.151e+01,1.000e+00,5.812e-01,2.705e-02
1683274800,3.104e+01,1.600e+01,8.390e-01,4.325e-01
1683275400,1.715e+01,2.300e+01,4.635e-01,6.217e-01
1683276000,3.098e+01,1.200e+01,8.372e-01,3.244e-01
1683276600,3.343e+01,1.947e+01,9.035e-01,5.263e-01
1683277200,2.384e+01,5.001e+00,6.442e-01,1.352e-01
1683277800,3.339e+01,5.001e+00,9.024e-01,1.352e-01
1683278400,1.502e+01,2.100e+01,4.059e-01,5.676e-01
1683279000,4.389e+01,2.100e+01,1.186e+00,5.676e-01
1683279600,3.047e+01,9.001e+00,8.236e-01,2.433e-01
1683280200,2.149e+01,1.050e+01,5.808e-01,2.838e-01
1683280800,1.927e+01,4.151e+01,5.208e-01,1.122e+00
1683281400,2.145e+01,1.400e+01,5.797e-01,3.784e-01
1683282000,2.378e+01,2.750e+01,6.426e-01,7.433e-01
1683282600,4.646e+01,2.200e+01,1.256e+00,5.947e-01
1683283200,3.074e+01,2.650e+01,8.309e-01,7.163e-01
1683283800,3.796e+01,1.150e+01,1.026e+00,3.109e-01
1683284400,2.579e+01,3.250e+01,6.971e-01,8.785e-01
1683285000,2.154e+01,2.000e+01,5.820e-01,5.406e-01
1683285600,3.841e+01,2.050e+01,1.038e+00,5.541e-01
1683286200,4.569e+01,2.200e+01,1.235e+00,5.947e-01
1683286800,2.121e+01,2.350e+01,5.732e-01,6.352e-01
1683287400,1.692e+01,1.500e+01,4.573e-01,4.055e-01
1683288000,2.157e+01,7.501e+00,5.830e-01,2.027e-01
1683288600,2.622e+01,4.051e+01,7.087e-01,1.095e+00
1683289200,4.619e+01,2.150e+01,1.248e+00,5.812e-01
1683289800,4.285e+01,8.501e+00,1.158e+00,2.298e-01
1683290400,4.792e+01,2.900e+01,1.295e+00,7.839e-01
1683291000,4.498e+01,2.150e+01,1.216e+00,5.812e-01
1683291600,2.103e+01,1.800e+01,5.685e-01,4.866e-01
1683292200,4.283e+01,4.293e+01,1.157e+00,1.160e+00
1683292800,3.457e+01,1.600e+01,9.343e-01,4.325e-01
1683293400,6.958e+01,9.501e+00,1.881e+00,2.568e-01
1683294000,2.955e+01,4.351e+01,7.985e-01,1.176e+00
1683294600,3.461e+01,2.300e+01,9.353e-01,6.217e-01
1683295200,2.774e+01,2.250e+01,7.498e-01,6.082e-01
1683295800,1.275e+01,1.950e+01,3.445e-01,5.271e-01
1683296400,1.496e+01,1.250e+01,4.044e-01,3.379e-01
1683297000,1.705e+01,3.500e+01,4.607e-01,9.461e-01
1683297600,3.508e+01,9.501e+00,9.481e-01,2.568e-01
1683298200,2.844e+01,1.000e+00,7.686e-01,2.705e-02
1683298800,4.327e+01,2.100e+01,1.170e+00,5.676e-01
1683299400,2.815e+01,1.300e+01,7.607e-01,3.514e-01
1683300000,2.598e+01,3.500e+00,7.021e-01,9.461e-02
1683300600,1.713e+01,3.100e+01,4.631e-01,8.380e-01
1683301200,1.499e+01,7.501e+00,4.051e-01,2.027e-01
1683301800,1.945e+01,1.850e+01,5.256e-01,5.001e-01
1683302400,1.290e+01,1.400e+01,3.487e-01,3.784e-01
1683303000,1.504e+01,1.250e+01,4.064e-01,3.379e-01
1683303600,1.721e+01,1.000e+00,4.652e-01,2.705e-02
1683304200,1.087e+01,1.050e+01,2.938e-01,2.838e-01
1683304800,8.641e+00,1.000e+00,2.335e-01,2.705e-02
1683305400,6.441e+00,6.001e+00,1.741e-01,1.622e-01
1683306000,6.375e+00,8.501e+00,1.723e-01,2.298e-01
1683306600,1.000e+00,5.001e+00,2.705e-02,1.352e-01
1683307200,1.305e+01,7.489e+00,3.527e-01,2.024e-01
1683307800,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1683308400,1.315e+01,1.400e+01,3.554e-01,3.784e-01
1683309000,1.091e+01,8.001e+00,2.948e-01,2.162e-01
1683309600,1.300e+01,1.000e+00,3.514e-01,2.705e-02
1683310200,1.090e+01,5.501e+00,2.947e-01,1.487e-01
1683310800,9.734e+00,1.200e+01,2.631e-01,3.244e-01
1683311400,2.475e+01,1.000e+00,6.689e-01,2.705e-02
1683312000,1.303e+01,1.450e+01,3.521e-01,3.919e-01
1683312600,2.234e+01,8.501e+00,6.039e-01,2.298e-01
1683313200,1.982e+01,1.000e+00,5.356e-01,2.705e-02
1683313800,8.508e+00,4.501e+00,2.300e-01,1.216e-01
1683314400,1.527e+01,1.150e+01,4.127e-01,3.109e-01
1683315000,1.760e+01,1.000e+00,4.757e-01,2.705e-02
1683315600,1.758e+01,1.900e+01,4.751e-01,5.136e-01
1683316200,8.640e+00,1.000e+00,2.335e-01,2.705e-02
1683316800,1.000e+00,1.750e+01,2.705e-02,4.730e-01
1683317400,1.077e+01,1.000e+00,2.912e-01,2.705e-02
1683318000,8.706e+00,5.501e+00,2.353e-01,1.487e-01
1683318600,6.440e+00,1.500e+01,1.741e-01,4.055e-01
1683319200,4.240e+00,1.000e+00,1.146e-01,2.705e-02
1683319800,8.640e+00,3.501e+00,2.335e-01,9.461e-02
1683320400,1.085e+01,1.200e+01,2.932e-01,3.244e-01
1683321000,1.530e+01,1.000e+00,4.135e-01,2.705e-02
1683321600,1.314e+01,1.100e+01,3.551e-01,2.973e-01
1683322200,8.574e+00,1.000e+00,2.317e-01,2.705e-02
1683322800,8.692e+00,2.496e+00,2.349e-01,6.746e-02
1683323400,4.306e+00,4.001e+00,1.164e-01,1.081e-01
1683324000,8.641e+00,8.501e+00,2.335e-01,2.298e-01
1683324600,8.707e+00,4.001e+00,2.353e-01,1.081e-01
1683325200,1.309e+01,4.001e+00,3.539e-01,1.081e-01
1683325800,1.536e+01,1.000e+00,4.151e-01,2.705e-02
1683326400,1.540e+01,1.050e+01,4.163e-01,2.838e-01
1683327000,1.299e+01,4.501e+00,3.511e-01,1.216e-01
1683327600,8.509e+00,1.000e+00,2.300e-01,2.705e-02
1683328200,6.507e+00,8.501e+00,1.759e-01,2.298e-01
1683328800,1.760e+01,1.000e+00,4.758e-01,2.705e-02
1683329400,1.761e+01,8.501e+00,4.760e-01,2.298e-01
1683330000,1.311e+01,1.000e+00,3.543e-01,2.705e-02
1683330600,1.090e+01,4.001e+00,2.946e-01,1.081e-01
1683331200,8.707e+00,8.001e+00,2.353e-01,2.162e-01
1683331800,2.040e+00,5.501e+00,5.514e-02,1.487e-01
1683332400,1.085e+01,4.001e+00,2.932e-01,1.081e-01
1683333000,6.441e+00,2.000e+00,1.741e-01,2.705e-02
1683333600,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1683334200,1.085e+01,1.900e+01,2.932e-01,5.136e-01
1683334800,6.441e+00,1.000e+00,1.741e-01,2.705e-02
1683335400,1.085e+01,8.501e+00,2.932e-01,2.298e-01
1683336000,8.707e+00,1.000e+00,2.353e-01,2.705e-02
1683336600,8.575e+00,5.501e+00,2.318e-01,1.487e-01
1683337200,1.092e+01,3.000e+00,2.950e-01,8.109e-02
1683337800,1.544e+01,5.001e+00,4.173e-01,1.352e-01
1683338400,1.000e+00,1.148e+01,2.705e-02,3.104e-01
1683339000,8.706e+00,1.000e+00,2.353e-01,2.705e-02
1683339600,1.078e+01,9.001e+00,2.914e-01,2.433e-01
1683340200,8.574e+00,6.501e+00,2.317e-01,1.757e-01
1683340800,1.071e+01,1.000e+00,2.896e-01,2.705e-02
1683341400,6.440e+00,6.501e+00,1.741e-01,1.757e-01
1683342000,1.000e+00,7.001e+00,2.705e-02,1.892e-01
1683342600,1.079e+01,4.001e+00,2.916e-01,1.081e-01
1683343200,2.505e+01,3.501e+00,6.769e-01,9.461e-02
1683343800,1.090e+01,1.000e+01,2.946e-01,2.703e-01
1683344400,3.910e+00,6.501e+00,1.057e-01,1.757e-01
1683345000,1.544e+01,9.501e+00,4.174e-01,2.568e-01
1683345600,2.224e+01,1.050e+01,6.010e-01,2.838e-01
1683346200,1.997e+01,6.001e+00,5.397e-01,1.622e-01
1683346800,2.690e+01,6.501e+00,7.271e-01,1.757e-01
1683347400,1.507e+01,1.150e+01,4.073e-01,3.109e-01
1683348000,1.076e+01,1.950e+01,2.907e-01,5.271e-01
1683348600,3.372e+01,1.150e+01,9.114e-01,3.109e-01
1683349200,2.911e+01,1.000e+00,7.868e-01,2.705e-02
1683349800,2.411e+01,1.000e+01,6.516e-01,2.703e-01
1683350400,2.388e+01,1.450e+01,6.454e-01,3.919e-01
1683351000,2.651e+01,7.501e+00,7.164e-01,2.027e-01
1683351600,2.421e+01,5.501e+00,6.544e-01,1.487e-01
1683352200,2.153e+01,1.200e+01,5.819e-01,3.244e-01
1683352800,1.940e+01,2.200e+01,5.243e-01,5.947e-01
1683353400,2.412e+01,1.000e+00,6.518e-01,2.705e-02
1683354000,4.141e+01,1.847e+01,1.119e+00,4.992e-01
1683354600,2.854e+01,1.800e+01,7.714e-01,4.866e-01
1683355200,6.375e+00,1.550e+01,1.723e-01,4.190e-01
1683355800,3.366e+01,1.000e+00,9.098e-01,2.705e-02
1683356400,2.614e+01,1.650e+01,7.064e-01,4.460e-01
1683357000,2.628e+01,1.600e+01,7.103e-01,4.325e-01
1683357600,2.612e+01,1.000e+00,7.060e-01,2.705e-02
1683358200,3.222e+01,1.700e+01,8.708e-01,4.595e-01
1683358800,4.947e+01,1.100e+01,1.337e+00,2.973e-01
1683359400,1.918e+01,2.500e+01,5.184e-01,6.758e-01
1683360000,3.085e+01,2.200e+01,8.339e-01,5.947e-01
1683360600,1.488e+01,9.001e+00,4.022e-01,2.433e-01
1683361200,1.502e+01,6.501e+00,4.059e-01,1.757e-01
1683361800,6.375e+00,1.600e+01,1.723e-01,4.325e-01
1683362400,8.641e+00,3.501e+00,2.335e-01,9.461e-02
1683363000,1.722e+01,2.000e+00,4.655e-01,2.705e-02
1683363600,1.524e+01,3.501e+00,4.119e-01,9.461e-02
1683364200,1.951e+01,4.501e+00,5.274e-01,1.216e-01
1683364800,2.174e+01,9.001e+00,5.876e-01,2.433e-01
1683365400,3.611e+01,1.000e+00,9.760e-01,2.705e-02
1683366000,1.515e+01,1.450e+01,4.094e-01,3.919e-01
1683366600,1.962e+01,7.501e+00,5.304e-01,2.027e-01
1683367200,3.291e+01,9.001e+00,8.894e-01,2.433e-01
1683367800,2.173e+01,2.000e+00,5.873e-01,2.705e-02
1683368400,2.422e+01,1.600e+01,6.546e-01,4.325e-01
1683369000,2.163e+01,1.198e+01,5.845e-01,3.238e-01
1683369600,1.502e+01,5.001e+00,4.059e-01,1.352e-01
1683370200,2.403e+01,1.900e+01,6.494e-01,5.136e-01
1683370800,1.260e+01,5.501e+00,3.407e-01,1.487e-01
1683371400,3.382e+01,1.400e+01,9.141e-01,3.784e-01
1683372000,2.403e+01,2.200e+01,6.496e-01,5.947e-01
1683372600,2.166e+01,1.000e+00,5.854e-01,2.705e-02
1683373200,2.407e+01,2.550e+01,6.505e-01,6.893e-01
1683373800,3.898e+01,1.150e+01,1.053e+00,3.109e-01
1683374400,4.603e+01,1.350e+01,1.244e+00,3.649e-01
1683375000,1.692e+01,9.501e+00,4.574e-01,2.568e-01
1683375600,2.157e+01,1.600e+01,5.829e-01,4.325e-01
1683376200,1.927e+01,8.001e+00,5.209e-01,2.162e-01
1683376800,1.296e+01,1.000e+01,3.502e-01,2.703e-01
1683377400,1.496e+01,1.050e+01,4.044e-01,2.838e-01
1683378000,1.734e+01,3.000e+00,4.686e-01,8.109e-02
1683378600,8.706e+00,9.001e+00,2.353e-01,2.433e-01
1683379200,1.519e+01,7.001e+00,4.104e-01,1.892e-01
1683379800,1.972e+01,8.501e+00,5.331e-01,2.298e-01
1683380400,6.506e+00,1.600e+01,1.758e-01,4.325e-01
1683381000,2.699e+01,1.000e+00,7.293e-01,2.705e-02
1683381600,8.706e+00,7.501e+00,2.353e-01,2.027e-01
1683382200,2.453e+01,1.100e+01,6.631e-01,2.973e-01
1683382800,1.304e+01,1.000e+00,3.524e-01,2.705e-02
1683383400,1.747e+01,2.400e+01,4.721e-01,6.487e-01
1683384000,6.506e+00,1.100e+01,1.758e-01,2.973e-01
1683384600,8.494e+00,1.000e+00,2.296e-01,2.705e-02
1683385200,1.757e+01,1.150e+01,4.748e-01,3.109e-01
1683385800,8.641e+00,4.001e+00,2.335e-01,1.081e-01
1683386400,1.083e+01,1.000e+00,2.928e-01,2.705e-02
1683387000,7.122e+00,1.600e+01,1.925e-01,4.325e-01
1683387600,8.707e+00,3.501e+00,2.353e-01,9.461e-02
1683388200,1.540e+01,8.001e+00,4.163e-01,2.162e-01
1683388800,1.298e+01,1.000e+00,3.509e-01,2.705e-02
1683389400,2.106e+00,1.400e+01,5.692e-02,3.784e-01
1683390000,1.078e+01,1.000e+00,2.913e-01,2.705e-02
1683390600,1.773e+01,3.000e+00,4.793e-01,8.109e-02
1683391200,1.538e+01,7.501e+00,4.157e-01,2.027e-01
1683391800,1.305e+01,6.001e+00,3.526e-01,1.622e-01
1683392400,1.077e+01,6.501e+00,2.911e-01,1.757e-01
1683393000,2.106e+00,1.000e+00,5.692e-02,2.705e-02
1683393600,6.441e+00,1.400e+01,1.741e-01,3.784e-01
1683394200,1.085e+01,6.501e+00,2.932e-01,1.757e-01
1683394800,1.091e+01,7.001e+00,2.949e-01,1.892e-01
1683395400,4.306e+00,1.000e+00,1.164e-01,2.705e-02
1683396000,2.009e+01,9.001e+00,5.430e-01,2.433e-01
1683396600,1.763e+01,1.000e+00,4.765e-01,2.705e-02
1683397200,1.090e+01,5.501e+00,2.946e-01,1.487e-01
1683397800,4.240e+00,6.001e+00,1.146e-01,1.622e-01
1683398400,1.084e+01,1.000e+00,2.931e-01,2.705e-02
1683399000,1.084e+01,6.501e+00,2.930e-01,1.757e-01
1683399600,8.692e+00,1.000e+00,2.349e-01,2.705e-02
1683400200,1.078e+01,7.001e+00,2.913e-01,1.892e-01
1683400800,1.483e+01,4.001e+00,4.008e-01,1.081e-01
1683401400,6.440e+00,2.000e+00,1.741e-01,2.705e-02
1683402000,1.536e+01,2.000e+00,4.151e-01,2.705e-02
1683402600,1.306e+01,2.500e+00,3.530e-01,6.758e-02
1683403200,1.224e+01,6.501e+00,3.309e-01,1.757e-01
1683403800,1.090e+01,8.501e+00,2.947e-01,2.298e-01
1683404400,2.040e+00,1.000e+00,5.513e-02,2.705e-02
1683405000,1.777e+01,8.501e+00,4.803e-01,2.298e-01
1683405600,1.090e+01,6.001e+00,2.947e-01,1.622e-01
1683406200,1.540e+01,1.000e+00,4.162e-01,2.705e-02
1683406800,4.306e+00,4.001e+00,1.164e-01,1.081e-01
1683407400,1.767e+01,1.000e+00,4.777e-01,2.705e-02
1683408000,8.640e+00,7.501e+00,2.335e-01,2.027e-01
1683408600,8.640e+00,4.501e+00,2.335e-01,1.216e-01
1683409200,2.106e+00,5.001e+00,5.692e-02,1.352e-01
1683409800,6.440e+00,3.500e+00,1.741e-01,9.461e-02
1683410400,6.440e+00,1.000e+00,1.741e-01,2.705e-02
1683411000,6.506e+00,4.501e+00,1.758e-01,1.216e-01
1683411600,4.108e+00,2.500e+00,1.110e-01,6.758e-02
1683412200,1.777e+01,7.001e+00,4.803e-01,1.892e-01
1683412800,1.078e+01,1.000e+00,2.913e-01,2.705e-02
1683413400,1.309e+01,6.501e+00,3.537e-01,1.757e-01
1683414000,2.106e+00,1.000e+00,5.692e-02,2.705e-02
1683414600,2.040e+00,9.001e+00,5.513e-02,2.433e-01
1683415200,8.626e+00,1.000e+00,2.331e-01,2.705e-02
1683415800,6.507e+00,3.501e+00,1.759e-01,9.461e-02
1683416400,2.106e+00,2.000e+00,5.692e-02,2.705e-02
1683417000,4.108e+00,1.000e+00,1.110e-01,2.705e-02
1683417600,1.552e+01,1.000e+01,4.195e-01,2.703e-01
1683418200,6.441e+00,2.500e+00,1.741e-01,6.758e-02
1683418800,2.014e+01,2.500e+00,5.443e-01,6.758e-02
1683419400,6.309e+00,1.000e+00,1.705e-01,2.705e-02
1683420000,1.316e+01,9.001e+00,3.558e-01,2.433e-01
1683420600,2.495e+01,3.000e+00,6.742e-01,8.109e-02
1683421200,1.284e+01,4.001e+00,3.470e-01,1.081e-01
1683421800,2.000e+01,3.501e+00,5.406e-01,9.461e-02
1683422400,6.177e+00,3.000e+00,1.669e-01,8.109e-02
1683423000,6.441e+00,7.001e+00,1.741e-01,1.892e-01
1683423600,1.091e+01,1.000e+00,2.948e-01,2.705e-02
1683424200,2.300e+00,6.001e+00,6.218e-02,1.622e-01
1683424800,1.091e+01,5.001e+00,2.950e-01,1.352e-01
1683425400,1.091e+01,3.501e+00,2.949e-01,9.461e-02
1683426000,2.010e+01,3.501e+00,5.433e-01,9.461e-02
1683426600,1.994e+01,2.500e+00,5.389e-01,6.758e-02
1683427200,1.749e+01,2.500e+00,4.727e-01,6.758e-02
1683427800,1.727e+01,1.000e+01,4.667e-01,2.703e-01
1683428400,1.991e+01,1.000e+00,5.382e-01,2.705e-02
1683429000,6.507e+00,3.501e+00,1.759e-01,9.461e-02
1683429600,8.641e+00,8.501e+00,2.335e-01,2.298e-01
1683430200,1.298e+01,6.501e+00,3.508e-01,1.757e-01
1683430800,1.758e+01,5.501e+00,4.753e-01,1.487e-01
1683431400,3.711e+01,1.000e+00,1.003e+00,2.705e-02
1683432000,2.919e+01,6.001e+00,7.889e-01,1.622e-01
1683432600,1.282e+01,7.001e+00,3.464e-01,1.892e-01
1683433200,1.957e+01,3.000e+00,5.289e-01,8.109e-02
1683433800,3.176e+01,1.200e+01,8.585e-01,3.244e-01
1683434400,1.517e+01,8.001e+00,4.099e-01,2.162e-01
1683435000,8.574e+00,6.501e+00,2.317e-01,1.757e-01
1683435600,2.687e+01,1.000e+00,7.262e-01,2.705e-02
1683436200,1.737e+01,8.501e+00,4.694e-01,2.298e-01
1683436800,1.264e+01,8.501e+00,3.416e-01,2.298e-01
1683437400,3.690e+01,1.000e+00,9.972e-01,2.705e-02
1683438000,3.862e+01,1.600e+01,1.044e+00,4.325e-01
1683438600,2.372e+01,6.501e+00,6.412e-01,1.757e-01
1683439200,2.174e+01,7.001e+00,5.874e-01,1.892e-01
1683439800,3.368e+01,9.001e+00,9.104e-01,2.433e-01
1683440400,3.093e+01,6.501e+00,8.360e-01,1.757e-01
1683441000,8.508e+00,1.050e+01,2.300e-01,2.838e-01
1683441600,4.306e+00,1.000e+01,1.164e-01,2.703e-01
1683442200,1.727e+01,1.100e+01,4.669e-01,2.973e-01
1683442800,2.399e+01,2.500e+00,6.483e-01,6.758e-02
1683443400,1.955e+01,2.150e+01,5.283e-01,5.812e-01
1683444000,1.087e+01,1.000e+00,2.938e-01,2.705e-02
1683444600,1.743e+01,1.950e+01,4.711e-01,5.271e-01
1683445200,1.169e+01,3.000e+00,3.161e-01,8.109e-02
1683445800,2.203e+01,2.400e+01,5.954e-01,6.487e-01
1683446400,3.420e+01,3.495e+00,9.242e-01,9.445e-02
1683447000,1.732e+01,7.501e+00,4.680e-01,2.027e-01
1683447600,3.900e+01,1.050e+01,1.054e+00,2.838e-01
1683448200,3.852e+01,1.550e+01,1.041e+00,4.190e-01
1683448800,2.422e+01,6.001e+00,6.546e-01,1.622e-01
1683449400,1.282e+01,1.200e+01,3.464e-01,3.244e-01
1683450000,4.388e+01,1.000e+00,1.186e+00,2.705e-02
1683450600,3.577e+01,1.100e+01,9.667e-01,2.973e-01
1683451200,3.817e+01,1.600e+01,1.032e+00,4.325e-01
1683451800,1.697e+01,9.501e+00,4.588e-01,2.568e-01
1683452400,2.628e+01,1.750e+01,7.103e-01,4.730e-01
1683453000,1.940e+01,6.501e+00,5.244e-01,1.757e-01
1683453600,1.927e+01,8.001e+00,5.209e-01,2.162e-01
1683454200,1.918e+01,1.600e+01,5.184e-01,4.325e-01
1683454800,2.169e+01,1.450e+01,5.863e-01,3.919e-01
1683455400,4.385e+01,1.650e+01,1.185e+00,4.460e-01
1683456000,4.051e+01,1.300e+01,1.095e+00,3.514e-01
1683456600,2.821e+01,9.501e+00,7.623e-01,2.568e-01
1683457200,2.156e+01,1.650e+01,5.828e-01,4.460e-01
1683457800,2.365e+01,1.200e+01,6.392e-01,3.244e-01
1683458400,1.486e+01,1.950e+01,4.016e-01,5.271e-01
1683459000,1.723e+01,1.550e+01,4.658e-01,4.190e-01
1683459600,2.880e+01,1.500e+01,7.782e-01,4.055e-01
1683460200,5.750e+01,1.850e+01,1.554e+00,5.001e-01
1683460800,3.803e+01,4.501e+00,1.028e+00,1.216e-01
1683461400,2.568e+01,1.600e+01,6.942e-01,4.325e-01
1683462000,3.052e+01,1.398e+01,8.250e-01,3.778e-01
1683462600,2.810e+01,2.000e+01,7.595e-01,5.406e-01
1683463200,2.842e+01,2.650e+01,7.681e-01,7.163e-01
1683463800,2.365e+01,9.001e+00,6.393e-01,2.433e-01
1683464400,4.060e+01,1.900e+01,1.097e+00,5.136e-01
1683465000,3.061e+01,1.700e+01,8.272e-01,4.595e-01
